symbol,name,time,epsEstimate,reportedEps,suprise,date
VYEY,Victory Oilfield Tech Inc,Time Not Supplied,-,-,-,2019-09-12
LQMT,Liquidmetal Technologies Inc,After Market Close,-,-,-,2019-09-12
MRUS,Merus NV,After Market Close,-0.53,-,-,2019-09-12
QIWI,Qiwi PLC,Before Market Open,0.3,-,-,2019-09-12
VNET,21Vianet Group Inc,After Market Close,-0.02,-,-,2019-09-13
MCOA,Marijuana Company Of America Inc,Time Not Supplied,-,-,-,2019-09-13
IDSA,Industrial Services of America Inc,After Market Close,-,-,-,2019-09-13
AMRS,Amyris Inc,After Market Close,-0.42,-,-,2019-09-13
ACLZ,Accelerize Inc,Time Not Supplied,-,-,-,2019-09-13
PVT,Pivotal Acquisition Corp,Time Not Supplied,-,-,-,2019-09-13
BIDU,Baidu Inc,After Market Close,0.87,-,-,2019-09-13
TVTV,Wherevertv Broadcasting Corporation Inc,Time Not Supplied,-,-,-,2019-09-13
BISA,Baltic International USA Inc,Time Not Supplied,-,-,-,2019-09-13
SB,Safe Bulkers Inc,Before Market Open,0.02,-,-,2019-09-13
CLDPQ,Cloud Peak Energy Inc,After Market Close,-0.12,-,-,2019-09-13
SNZYQ,Sanchez Energy Corp,Before Market Open,-,-,-,2019-09-13
DGSE,DGSE Companies Inc,After Market Close,-,-,-,2019-09-13
CLWY,Calloway's Nursery Inc,Time Not Supplied,-,-,-,2019-09-13
EL,Estee Lauder Companies Inc,TAS,0.52,-,-,2019-09-13
SNEC,Sanchez Energy Corp,Before Market Open,-0.1,-,-,2019-09-13
WB,Weibo Corp,TAS,0.59,-,-,2019-09-13
RGS,Regis Corp,Before Market Open,0.17,-,-,2019-09-13
HMI,Huami Corp,Before Market Open,0.24,-,-,2019-09-13
TWER,Towerstream Corp,After Market Close,-,-,-,2019-09-13
SINA,SINA Corp,TAS,0.47,-,-,2019-09-13
CBAT,CBAK Energy Technology Inc,Time Not Supplied,-,-,-,2019-09-13
MDP,Meredith Corp,Before Market Open,1.18,-,-,2019-09-13
PDEX,Pro-Dex Inc,Time Not Supplied,0.12,-,-,2019-09-13
EVOL,Evolving Systems Inc,After Market Close,-,-,-,2019-09-13
IFNY,Infinity Energy Resources Inc,Time Not Supplied,-,-,-,2019-09-13
FN,Fabrinet,After Market Close,0.94,-,-,2019-09-13
FCRE,FC Global Realty Inc,Time Not Supplied,-,-,-,2019-09-13
XYF,X Financial,Before Market Open,0.22,-,-,2019-09-13
ORGN,Origen Financial Inc,After Market Close,-,-,-,2019-09-13
GTHP,Guided Therapeutics Inc,Time Not Supplied,-,-,-,2019-09-13
PHIL,PHI Group Inc,Time Not Supplied,-,-,-,2019-09-13
LEJU,Leju Holdings Ltd,Before Market Open,-,-,-,2019-09-13
INND,Innerscope Hearing Technologies Inc,Time Not Supplied,-,-,-,2019-09-13
TRNX,Taronis Technologies Inc,TAS,-0.08,-,-,2019-09-13
IQ,IQIYI Inc,After Market Close,-0.44,-,-,2019-09-13
USATP,USA Technologies Inc,Before Market Open,-,-,-,2019-09-13
INSYQ,INSYS Therapeutics Inc,After Market Close,-0.15,-,-,2019-09-13
IGOI,iGO Inc,After Market Close,-,-,-,2019-09-13
POAI,Predictive Oncology Inc,TAS,-,-,-,2019-09-13
AURX,Nuo Therapeutics Inc,After Market Close,-,-,-,2019-09-13
VYEY,Victory Oilfield Tech Inc,Time Not Supplied,-,-,-,2019-09-13
LQMT,Liquidmetal Technologies Inc,After Market Close,-,-,-,2019-09-13
MRUS,Merus NV,After Market Close,-0.53,-,-,2019-09-13
QIWI,Qiwi PLC,Before Market Open,0.3,-,-,2019-09-13
VNET,21Vianet Group Inc,After Market Close,-0.02,-,-,2019-09-14
MCOA,Marijuana Company Of America Inc,Time Not Supplied,-,-,-,2019-09-14
IDSA,Industrial Services of America Inc,After Market Close,-,-,-,2019-09-14
AMRS,Amyris Inc,After Market Close,-0.42,-,-,2019-09-14
ACLZ,Accelerize Inc,Time Not Supplied,-,-,-,2019-09-14
PVT,Pivotal Acquisition Corp,Time Not Supplied,-,-,-,2019-09-14
BIDU,Baidu Inc,After Market Close,0.87,-,-,2019-09-14
TVTV,Wherevertv Broadcasting Corporation Inc,Time Not Supplied,-,-,-,2019-09-14
BISA,Baltic International USA Inc,Time Not Supplied,-,-,-,2019-09-14
SB,Safe Bulkers Inc,Before Market Open,0.02,-,-,2019-09-14
CLDPQ,Cloud Peak Energy Inc,After Market Close,-0.12,-,-,2019-09-14
SNZYQ,Sanchez Energy Corp,Before Market Open,-,-,-,2019-09-14
DGSE,DGSE Companies Inc,After Market Close,-,-,-,2019-09-14
CLWY,Calloway's Nursery Inc,Time Not Supplied,-,-,-,2019-09-14
EL,Estee Lauder Companies Inc,TAS,0.52,-,-,2019-09-14
SNEC,Sanchez Energy Corp,Before Market Open,-0.1,-,-,2019-09-14
WB,Weibo Corp,TAS,0.59,-,-,2019-09-14
RGS,Regis Corp,Before Market Open,0.17,-,-,2019-09-14
HMI,Huami Corp,Before Market Open,0.24,-,-,2019-09-14
TWER,Towerstream Corp,After Market Close,-,-,-,2019-09-14
SINA,SINA Corp,TAS,0.47,-,-,2019-09-14
CBAT,CBAK Energy Technology Inc,Time Not Supplied,-,-,-,2019-09-14
MDP,Meredith Corp,Before Market Open,1.18,-,-,2019-09-14
PDEX,Pro-Dex Inc,Time Not Supplied,0.12,-,-,2019-09-14
EVOL,Evolving Systems Inc,After Market Close,-,-,-,2019-09-14
IFNY,Infinity Energy Resources Inc,Time Not Supplied,-,-,-,2019-09-14
FN,Fabrinet,After Market Close,0.94,-,-,2019-09-14
FCRE,FC Global Realty Inc,Time Not Supplied,-,-,-,2019-09-14
XYF,X Financial,Before Market Open,0.22,-,-,2019-09-14
ORGN,Origen Financial Inc,After Market Close,-,-,-,2019-09-14
GTHP,Guided Therapeutics Inc,Time Not Supplied,-,-,-,2019-09-14
PHIL,PHI Group Inc,Time Not Supplied,-,-,-,2019-09-14
LEJU,Leju Holdings Ltd,Before Market Open,-,-,-,2019-09-14
INND,Innerscope Hearing Technologies Inc,Time Not Supplied,-,-,-,2019-09-14
TRNX,Taronis Technologies Inc,TAS,-0.08,-,-,2019-09-14
IQ,IQIYI Inc,After Market Close,-0.44,-,-,2019-09-14
USATP,USA Technologies Inc,Before Market Open,-,-,-,2019-09-14
INSYQ,INSYS Therapeutics Inc,After Market Close,-0.15,-,-,2019-09-14
IGOI,iGO Inc,After Market Close,-,-,-,2019-09-14
POAI,Predictive Oncology Inc,TAS,-,-,-,2019-09-14
AURX,Nuo Therapeutics Inc,After Market Close,-,-,-,2019-09-14
VYEY,Victory Oilfield Tech Inc,Time Not Supplied,-,-,-,2019-09-14
LQMT,Liquidmetal Technologies Inc,After Market Close,-,-,-,2019-09-14
MRUS,Merus NV,After Market Close,-0.53,-,-,2019-09-14
QIWI,Qiwi PLC,Before Market Open,0.3,-,-,2019-09-14
VNET,21Vianet Group Inc,After Market Close,-0.02,-,-,2019-09-15
MCOA,Marijuana Company Of America Inc,Time Not Supplied,-,-,-,2019-09-15
IDSA,Industrial Services of America Inc,After Market Close,-,-,-,2019-09-15
AMRS,Amyris Inc,After Market Close,-0.42,-,-,2019-09-15
ACLZ,Accelerize Inc,Time Not Supplied,-,-,-,2019-09-15
PVT,Pivotal Acquisition Corp,Time Not Supplied,-,-,-,2019-09-15
BIDU,Baidu Inc,After Market Close,0.87,-,-,2019-09-15
TVTV,Wherevertv Broadcasting Corporation Inc,Time Not Supplied,-,-,-,2019-09-15
BISA,Baltic International USA Inc,Time Not Supplied,-,-,-,2019-09-15
SB,Safe Bulkers Inc,Before Market Open,0.02,-,-,2019-09-15
CLDPQ,Cloud Peak Energy Inc,After Market Close,-0.12,-,-,2019-09-15
SNZYQ,Sanchez Energy Corp,Before Market Open,-,-,-,2019-09-15
DGSE,DGSE Companies Inc,After Market Close,-,-,-,2019-09-15
CLWY,Calloway's Nursery Inc,Time Not Supplied,-,-,-,2019-09-15
EL,Estee Lauder Companies Inc,TAS,0.52,-,-,2019-09-15
SNEC,Sanchez Energy Corp,Before Market Open,-0.1,-,-,2019-09-15
WB,Weibo Corp,TAS,0.59,-,-,2019-09-15
RGS,Regis Corp,Before Market Open,0.17,-,-,2019-09-15
HMI,Huami Corp,Before Market Open,0.24,-,-,2019-09-15
TWER,Towerstream Corp,After Market Close,-,-,-,2019-09-15
SINA,SINA Corp,TAS,0.47,-,-,2019-09-15
CBAT,CBAK Energy Technology Inc,Time Not Supplied,-,-,-,2019-09-15
MDP,Meredith Corp,Before Market Open,1.18,-,-,2019-09-15
PDEX,Pro-Dex Inc,Time Not Supplied,0.12,-,-,2019-09-15
EVOL,Evolving Systems Inc,After Market Close,-,-,-,2019-09-15
IFNY,Infinity Energy Resources Inc,Time Not Supplied,-,-,-,2019-09-15
FN,Fabrinet,After Market Close,0.94,-,-,2019-09-15
FCRE,FC Global Realty Inc,Time Not Supplied,-,-,-,2019-09-15
XYF,X Financial,Before Market Open,0.22,-,-,2019-09-15
ORGN,Origen Financial Inc,After Market Close,-,-,-,2019-09-15
GTHP,Guided Therapeutics Inc,Time Not Supplied,-,-,-,2019-09-15
PHIL,PHI Group Inc,Time Not Supplied,-,-,-,2019-09-15
LEJU,Leju Holdings Ltd,Before Market Open,-,-,-,2019-09-15
INND,Innerscope Hearing Technologies Inc,Time Not Supplied,-,-,-,2019-09-15
TRNX,Taronis Technologies Inc,TAS,-0.08,-,-,2019-09-15
IQ,IQIYI Inc,After Market Close,-0.44,-,-,2019-09-15
USATP,USA Technologies Inc,Before Market Open,-,-,-,2019-09-15
INSYQ,INSYS Therapeutics Inc,After Market Close,-0.15,-,-,2019-09-15
IGOI,iGO Inc,After Market Close,-,-,-,2019-09-15
POAI,Predictive Oncology Inc,TAS,-,-,-,2019-09-15
AURX,Nuo Therapeutics Inc,After Market Close,-,-,-,2019-09-15
VYEY,Victory Oilfield Tech Inc,Time Not Supplied,-,-,-,2019-09-15
LQMT,Liquidmetal Technologies Inc,After Market Close,-,-,-,2019-09-15
MRUS,Merus NV,After Market Close,-0.53,-,-,2019-09-15
QIWI,Qiwi PLC,Before Market Open,0.3,-,-,2019-09-15
VNET,21Vianet Group Inc,After Market Close,-0.02,-,-,2019-09-16
MCOA,Marijuana Company Of America Inc,Time Not Supplied,-,-,-,2019-09-16
IDSA,Industrial Services of America Inc,After Market Close,-,-,-,2019-09-16
AMRS,Amyris Inc,After Market Close,-0.42,-,-,2019-09-16
ACLZ,Accelerize Inc,Time Not Supplied,-,-,-,2019-09-16
PVT,Pivotal Acquisition Corp,Time Not Supplied,-,-,-,2019-09-16
BIDU,Baidu Inc,After Market Close,0.87,-,-,2019-09-16
TVTV,Wherevertv Broadcasting Corporation Inc,Time Not Supplied,-,-,-,2019-09-16
BISA,Baltic International USA Inc,Time Not Supplied,-,-,-,2019-09-16
SB,Safe Bulkers Inc,Before Market Open,0.02,-,-,2019-09-16
CLDPQ,Cloud Peak Energy Inc,After Market Close,-0.12,-,-,2019-09-16
SNZYQ,Sanchez Energy Corp,Before Market Open,-,-,-,2019-09-16
DGSE,DGSE Companies Inc,After Market Close,-,-,-,2019-09-16
CLWY,Calloway's Nursery Inc,Time Not Supplied,-,-,-,2019-09-16
EL,Estee Lauder Companies Inc,TAS,0.52,-,-,2019-09-16
SNEC,Sanchez Energy Corp,Before Market Open,-0.1,-,-,2019-09-16
WB,Weibo Corp,TAS,0.59,-,-,2019-09-16
RGS,Regis Corp,Before Market Open,0.17,-,-,2019-09-16
HMI,Huami Corp,Before Market Open,0.24,-,-,2019-09-16
TWER,Towerstream Corp,After Market Close,-,-,-,2019-09-16
SINA,SINA Corp,TAS,0.47,-,-,2019-09-16
CBAT,CBAK Energy Technology Inc,Time Not Supplied,-,-,-,2019-09-16
MDP,Meredith Corp,Before Market Open,1.18,-,-,2019-09-16
PDEX,Pro-Dex Inc,Time Not Supplied,0.12,-,-,2019-09-16
EVOL,Evolving Systems Inc,After Market Close,-,-,-,2019-09-16
IFNY,Infinity Energy Resources Inc,Time Not Supplied,-,-,-,2019-09-16
FN,Fabrinet,After Market Close,0.94,-,-,2019-09-16
FCRE,FC Global Realty Inc,Time Not Supplied,-,-,-,2019-09-16
XYF,X Financial,Before Market Open,0.22,-,-,2019-09-16
ORGN,Origen Financial Inc,After Market Close,-,-,-,2019-09-16
GTHP,Guided Therapeutics Inc,Time Not Supplied,-,-,-,2019-09-16
PHIL,PHI Group Inc,Time Not Supplied,-,-,-,2019-09-16
LEJU,Leju Holdings Ltd,Before Market Open,-,-,-,2019-09-16
INND,Innerscope Hearing Technologies Inc,Time Not Supplied,-,-,-,2019-09-16
TRNX,Taronis Technologies Inc,TAS,-0.08,-,-,2019-09-16
IQ,IQIYI Inc,After Market Close,-0.44,-,-,2019-09-16
USATP,USA Technologies Inc,Before Market Open,-,-,-,2019-09-16
INSYQ,INSYS Therapeutics Inc,After Market Close,-0.15,-,-,2019-09-16
IGOI,iGO Inc,After Market Close,-,-,-,2019-09-16
POAI,Predictive Oncology Inc,TAS,-,-,-,2019-09-16
AURX,Nuo Therapeutics Inc,After Market Close,-,-,-,2019-09-16
VYEY,Victory Oilfield Tech Inc,Time Not Supplied,-,-,-,2019-09-16
LQMT,Liquidmetal Technologies Inc,After Market Close,-,-,-,2019-09-16
MRUS,Merus NV,After Market Close,-0.53,-,-,2019-09-16
QIWI,Qiwi PLC,Before Market Open,0.3,-,-,2019-09-16
VNET,21Vianet Group Inc,After Market Close,-0.02,-,-,2019-09-17
MCOA,Marijuana Company Of America Inc,Time Not Supplied,-,-,-,2019-09-17
IDSA,Industrial Services of America Inc,After Market Close,-,-,-,2019-09-17
AMRS,Amyris Inc,After Market Close,-0.42,-,-,2019-09-17
ACLZ,Accelerize Inc,Time Not Supplied,-,-,-,2019-09-17
PVT,Pivotal Acquisition Corp,Time Not Supplied,-,-,-,2019-09-17
BIDU,Baidu Inc,After Market Close,0.87,-,-,2019-09-17
TVTV,Wherevertv Broadcasting Corporation Inc,Time Not Supplied,-,-,-,2019-09-17
BISA,Baltic International USA Inc,Time Not Supplied,-,-,-,2019-09-17
SB,Safe Bulkers Inc,Before Market Open,0.02,-,-,2019-09-17
CLDPQ,Cloud Peak Energy Inc,After Market Close,-0.12,-,-,2019-09-17
SNZYQ,Sanchez Energy Corp,Before Market Open,-,-,-,2019-09-17
DGSE,DGSE Companies Inc,After Market Close,-,-,-,2019-09-17
CLWY,Calloway's Nursery Inc,Time Not Supplied,-,-,-,2019-09-17
EL,Estee Lauder Companies Inc,TAS,0.52,-,-,2019-09-17
SNEC,Sanchez Energy Corp,Before Market Open,-0.1,-,-,2019-09-17
WB,Weibo Corp,TAS,0.59,-,-,2019-09-17
RGS,Regis Corp,Before Market Open,0.17,-,-,2019-09-17
HMI,Huami Corp,Before Market Open,0.24,-,-,2019-09-17
TWER,Towerstream Corp,After Market Close,-,-,-,2019-09-17
SINA,SINA Corp,TAS,0.47,-,-,2019-09-17
CBAT,CBAK Energy Technology Inc,Time Not Supplied,-,-,-,2019-09-17
MDP,Meredith Corp,Before Market Open,1.18,-,-,2019-09-17
PDEX,Pro-Dex Inc,Time Not Supplied,0.12,-,-,2019-09-17
EVOL,Evolving Systems Inc,After Market Close,-,-,-,2019-09-17
IFNY,Infinity Energy Resources Inc,Time Not Supplied,-,-,-,2019-09-17
FN,Fabrinet,After Market Close,0.94,-,-,2019-09-17
FCRE,FC Global Realty Inc,Time Not Supplied,-,-,-,2019-09-17
XYF,X Financial,Before Market Open,0.22,-,-,2019-09-17
ORGN,Origen Financial Inc,After Market Close,-,-,-,2019-09-17
GTHP,Guided Therapeutics Inc,Time Not Supplied,-,-,-,2019-09-17
PHIL,PHI Group Inc,Time Not Supplied,-,-,-,2019-09-17
LEJU,Leju Holdings Ltd,Before Market Open,-,-,-,2019-09-17
INND,Innerscope Hearing Technologies Inc,Time Not Supplied,-,-,-,2019-09-17
TRNX,Taronis Technologies Inc,TAS,-0.08,-,-,2019-09-17
IQ,IQIYI Inc,After Market Close,-0.44,-,-,2019-09-17
USATP,USA Technologies Inc,Before Market Open,-,-,-,2019-09-17
INSYQ,INSYS Therapeutics Inc,After Market Close,-0.15,-,-,2019-09-17
IGOI,iGO Inc,After Market Close,-,-,-,2019-09-17
POAI,Predictive Oncology Inc,TAS,-,-,-,2019-09-17
AURX,Nuo Therapeutics Inc,After Market Close,-,-,-,2019-09-17
VYEY,Victory Oilfield Tech Inc,Time Not Supplied,-,-,-,2019-09-17
LQMT,Liquidmetal Technologies Inc,After Market Close,-,-,-,2019-09-17
MRUS,Merus NV,After Market Close,-0.53,-,-,2019-09-17
QIWI,Qiwi PLC,Before Market Open,0.3,-,-,2019-09-17
VNET,21Vianet Group Inc,After Market Close,-0.02,-,-,2019-09-18
MCOA,Marijuana Company Of America Inc,Time Not Supplied,-,-,-,2019-09-18
IDSA,Industrial Services of America Inc,After Market Close,-,-,-,2019-09-18
AMRS,Amyris Inc,After Market Close,-0.42,-,-,2019-09-18
ACLZ,Accelerize Inc,Time Not Supplied,-,-,-,2019-09-18
PVT,Pivotal Acquisition Corp,Time Not Supplied,-,-,-,2019-09-18
BIDU,Baidu Inc,After Market Close,0.87,-,-,2019-09-18
TVTV,Wherevertv Broadcasting Corporation Inc,Time Not Supplied,-,-,-,2019-09-18
BISA,Baltic International USA Inc,Time Not Supplied,-,-,-,2019-09-18
SB,Safe Bulkers Inc,Before Market Open,0.02,-,-,2019-09-18
CLDPQ,Cloud Peak Energy Inc,After Market Close,-0.12,-,-,2019-09-18
SNZYQ,Sanchez Energy Corp,Before Market Open,-,-,-,2019-09-18
DGSE,DGSE Companies Inc,After Market Close,-,-,-,2019-09-18
CLWY,Calloway's Nursery Inc,Time Not Supplied,-,-,-,2019-09-18
EL,Estee Lauder Companies Inc,TAS,0.52,-,-,2019-09-18
SNEC,Sanchez Energy Corp,Before Market Open,-0.1,-,-,2019-09-18
WB,Weibo Corp,TAS,0.59,-,-,2019-09-18
RGS,Regis Corp,Before Market Open,0.17,-,-,2019-09-18
HMI,Huami Corp,Before Market Open,0.24,-,-,2019-09-18
TWER,Towerstream Corp,After Market Close,-,-,-,2019-09-18
SINA,SINA Corp,TAS,0.47,-,-,2019-09-18
CBAT,CBAK Energy Technology Inc,Time Not Supplied,-,-,-,2019-09-18
MDP,Meredith Corp,Before Market Open,1.18,-,-,2019-09-18
PDEX,Pro-Dex Inc,Time Not Supplied,0.12,-,-,2019-09-18
EVOL,Evolving Systems Inc,After Market Close,-,-,-,2019-09-18
IFNY,Infinity Energy Resources Inc,Time Not Supplied,-,-,-,2019-09-18
FN,Fabrinet,After Market Close,0.94,-,-,2019-09-18
FCRE,FC Global Realty Inc,Time Not Supplied,-,-,-,2019-09-18
XYF,X Financial,Before Market Open,0.22,-,-,2019-09-18
ORGN,Origen Financial Inc,After Market Close,-,-,-,2019-09-18
GTHP,Guided Therapeutics Inc,Time Not Supplied,-,-,-,2019-09-18
PHIL,PHI Group Inc,Time Not Supplied,-,-,-,2019-09-18
LEJU,Leju Holdings Ltd,Before Market Open,-,-,-,2019-09-18
INND,Innerscope Hearing Technologies Inc,Time Not Supplied,-,-,-,2019-09-18
TRNX,Taronis Technologies Inc,TAS,-0.08,-,-,2019-09-18
IQ,IQIYI Inc,After Market Close,-0.44,-,-,2019-09-18
USATP,USA Technologies Inc,Before Market Open,-,-,-,2019-09-18
INSYQ,INSYS Therapeutics Inc,After Market Close,-0.15,-,-,2019-09-18
IGOI,iGO Inc,After Market Close,-,-,-,2019-09-18
POAI,Predictive Oncology Inc,TAS,-,-,-,2019-09-18
AURX,Nuo Therapeutics Inc,After Market Close,-,-,-,2019-09-18
VYEY,Victory Oilfield Tech Inc,Time Not Supplied,-,-,-,2019-09-18
LQMT,Liquidmetal Technologies Inc,After Market Close,-,-,-,2019-09-18
MRUS,Merus NV,After Market Close,-0.53,-,-,2019-09-18
QIWI,Qiwi PLC,Before Market Open,0.3,-,-,2019-09-18
VNET,21Vianet Group Inc,After Market Close,-0.02,-,-,2019-09-19
MCOA,Marijuana Company Of America Inc,Time Not Supplied,-,-,-,2019-09-19
IDSA,Industrial Services of America Inc,After Market Close,-,-,-,2019-09-19
AMRS,Amyris Inc,After Market Close,-0.42,-,-,2019-09-19
ACLZ,Accelerize Inc,Time Not Supplied,-,-,-,2019-09-19
PVT,Pivotal Acquisition Corp,Time Not Supplied,-,-,-,2019-09-19
BIDU,Baidu Inc,After Market Close,0.87,-,-,2019-09-19
TVTV,Wherevertv Broadcasting Corporation Inc,Time Not Supplied,-,-,-,2019-09-19
BISA,Baltic International USA Inc,Time Not Supplied,-,-,-,2019-09-19
SB,Safe Bulkers Inc,Before Market Open,0.02,-,-,2019-09-19
CLDPQ,Cloud Peak Energy Inc,After Market Close,-0.12,-,-,2019-09-19
SNZYQ,Sanchez Energy Corp,Before Market Open,-,-,-,2019-09-19
DGSE,DGSE Companies Inc,After Market Close,-,-,-,2019-09-19
CLWY,Calloway's Nursery Inc,Time Not Supplied,-,-,-,2019-09-19
EL,Estee Lauder Companies Inc,TAS,0.52,-,-,2019-09-19
SNEC,Sanchez Energy Corp,Before Market Open,-0.1,-,-,2019-09-19
WB,Weibo Corp,TAS,0.59,-,-,2019-09-19
RGS,Regis Corp,Before Market Open,0.17,-,-,2019-09-19
HMI,Huami Corp,Before Market Open,0.24,-,-,2019-09-19
TWER,Towerstream Corp,After Market Close,-,-,-,2019-09-19
SINA,SINA Corp,TAS,0.47,-,-,2019-09-19
CBAT,CBAK Energy Technology Inc,Time Not Supplied,-,-,-,2019-09-19
MDP,Meredith Corp,Before Market Open,1.18,-,-,2019-09-19
PDEX,Pro-Dex Inc,Time Not Supplied,0.12,-,-,2019-09-19
EVOL,Evolving Systems Inc,After Market Close,-,-,-,2019-09-19
IFNY,Infinity Energy Resources Inc,Time Not Supplied,-,-,-,2019-09-19
FN,Fabrinet,After Market Close,0.94,-,-,2019-09-19
FCRE,FC Global Realty Inc,Time Not Supplied,-,-,-,2019-09-19
XYF,X Financial,Before Market Open,0.22,-,-,2019-09-19
ORGN,Origen Financial Inc,After Market Close,-,-,-,2019-09-19
GTHP,Guided Therapeutics Inc,Time Not Supplied,-,-,-,2019-09-19
PHIL,PHI Group Inc,Time Not Supplied,-,-,-,2019-09-19
LEJU,Leju Holdings Ltd,Before Market Open,-,-,-,2019-09-19
INND,Innerscope Hearing Technologies Inc,Time Not Supplied,-,-,-,2019-09-19
TRNX,Taronis Technologies Inc,TAS,-0.08,-,-,2019-09-19
IQ,IQIYI Inc,After Market Close,-0.44,-,-,2019-09-19
USATP,USA Technologies Inc,Before Market Open,-,-,-,2019-09-19
INSYQ,INSYS Therapeutics Inc,After Market Close,-0.15,-,-,2019-09-19
IGOI,iGO Inc,After Market Close,-,-,-,2019-09-19
POAI,Predictive Oncology Inc,TAS,-,-,-,2019-09-19
AURX,Nuo Therapeutics Inc,After Market Close,-,-,-,2019-09-19
VYEY,Victory Oilfield Tech Inc,Time Not Supplied,-,-,-,2019-09-19
LQMT,Liquidmetal Technologies Inc,After Market Close,-,-,-,2019-09-19
MRUS,Merus NV,After Market Close,-0.53,-,-,2019-09-19
QIWI,Qiwi PLC,Before Market Open,0.3,-,-,2019-09-19
VNET,21Vianet Group Inc,After Market Close,-0.02,-,-,2019-09-20
MCOA,Marijuana Company Of America Inc,Time Not Supplied,-,-,-,2019-09-20
IDSA,Industrial Services of America Inc,After Market Close,-,-,-,2019-09-20
AMRS,Amyris Inc,After Market Close,-0.42,-,-,2019-09-20
ACLZ,Accelerize Inc,Time Not Supplied,-,-,-,2019-09-20
PVT,Pivotal Acquisition Corp,Time Not Supplied,-,-,-,2019-09-20
BIDU,Baidu Inc,After Market Close,0.87,-,-,2019-09-20
TVTV,Wherevertv Broadcasting Corporation Inc,Time Not Supplied,-,-,-,2019-09-20
BISA,Baltic International USA Inc,Time Not Supplied,-,-,-,2019-09-20
SB,Safe Bulkers Inc,Before Market Open,0.02,-,-,2019-09-20
CLDPQ,Cloud Peak Energy Inc,After Market Close,-0.12,-,-,2019-09-20
SNZYQ,Sanchez Energy Corp,Before Market Open,-,-,-,2019-09-20
DGSE,DGSE Companies Inc,After Market Close,-,-,-,2019-09-20
CLWY,Calloway's Nursery Inc,Time Not Supplied,-,-,-,2019-09-20
EL,Estee Lauder Companies Inc,TAS,0.52,-,-,2019-09-20
SNEC,Sanchez Energy Corp,Before Market Open,-0.1,-,-,2019-09-20
WB,Weibo Corp,TAS,0.59,-,-,2019-09-20
RGS,Regis Corp,Before Market Open,0.17,-,-,2019-09-20
HMI,Huami Corp,Before Market Open,0.24,-,-,2019-09-20
TWER,Towerstream Corp,After Market Close,-,-,-,2019-09-20
SINA,SINA Corp,TAS,0.47,-,-,2019-09-20
CBAT,CBAK Energy Technology Inc,Time Not Supplied,-,-,-,2019-09-20
MDP,Meredith Corp,Before Market Open,1.18,-,-,2019-09-20
PDEX,Pro-Dex Inc,Time Not Supplied,0.12,-,-,2019-09-20
EVOL,Evolving Systems Inc,After Market Close,-,-,-,2019-09-20
IFNY,Infinity Energy Resources Inc,Time Not Supplied,-,-,-,2019-09-20
FN,Fabrinet,After Market Close,0.94,-,-,2019-09-20
FCRE,FC Global Realty Inc,Time Not Supplied,-,-,-,2019-09-20
XYF,X Financial,Before Market Open,0.22,-,-,2019-09-20
ORGN,Origen Financial Inc,After Market Close,-,-,-,2019-09-20
GTHP,Guided Therapeutics Inc,Time Not Supplied,-,-,-,2019-09-20
PHIL,PHI Group Inc,Time Not Supplied,-,-,-,2019-09-20
LEJU,Leju Holdings Ltd,Before Market Open,-,-,-,2019-09-20
INND,Innerscope Hearing Technologies Inc,Time Not Supplied,-,-,-,2019-09-20
TRNX,Taronis Technologies Inc,TAS,-0.08,-,-,2019-09-20
IQ,IQIYI Inc,After Market Close,-0.44,-,-,2019-09-20
USATP,USA Technologies Inc,Before Market Open,-,-,-,2019-09-20
INSYQ,INSYS Therapeutics Inc,After Market Close,-0.15,-,-,2019-09-20
IGOI,iGO Inc,After Market Close,-,-,-,2019-09-20
POAI,Predictive Oncology Inc,TAS,-,-,-,2019-09-20
AURX,Nuo Therapeutics Inc,After Market Close,-,-,-,2019-09-20
VYEY,Victory Oilfield Tech Inc,Time Not Supplied,-,-,-,2019-09-20
LQMT,Liquidmetal Technologies Inc,After Market Close,-,-,-,2019-09-20
MRUS,Merus NV,After Market Close,-0.53,-,-,2019-09-20
QIWI,Qiwi PLC,Before Market Open,0.3,-,-,2019-09-20
VNET,21Vianet Group Inc,After Market Close,-0.02,-,-,2019-09-21
MCOA,Marijuana Company Of America Inc,Time Not Supplied,-,-,-,2019-09-21
IDSA,Industrial Services of America Inc,After Market Close,-,-,-,2019-09-21
AMRS,Amyris Inc,After Market Close,-0.42,-,-,2019-09-21
ACLZ,Accelerize Inc,Time Not Supplied,-,-,-,2019-09-21
PVT,Pivotal Acquisition Corp,Time Not Supplied,-,-,-,2019-09-21
